Frankston South,{'15 - 19': [616, 207.2564935064935], '20 - 24': [844, 583.845971563981], '25 - 29': [662, 990.9712990936556], '30 - 34': [777, 1210.5714285714287], '35 - 39': [877, 1327.0091220068416], '40 - 44': [1128, 1364.7535460992908], '45 - 49': [1255, 1359.9354581673306], '50 - 54': [1152, 1337.7005208333333], '55 - 59': [1111, 1238.005400540054], '60 - 64': [930, 1068.568817204301], '65 - 69': [899, 788.0934371523915], '70 - 74': [754, 666.0225464190981], '75 - 79': [547, 597.3436928702012], '80 - 84': ['0', '0']}
Langwarrin,{'15 - 19': [931, 239.0], '20 - 24': [1442, 642.3619972260749], '25 - 29': [1370, 1008.1386861313869], '30 - 34': [1432, 1118.8491620111731], '35 - 39': [1320, 1162.7568181818183], '40 - 44': [1489, 1152.5654801880457], '45 - 49': [1687, 1167.8796680497926], '50 - 54': [1587, 1131.3100189035918], '55 - 59': [1396, 1082.8760744985673], '60 - 64': [1070, 931.0299065420561], '65 - 69': [970, 640.8298969072165], '70 - 74': [661, 553.1679273827534], '75 - 79': [437, 481.77345537757435], '80 - 84': ['0', '0']}
Seaford (Vic.),{'15 - 19': [292, 229.94520547945206], '20 - 24': [720, 571.2541666666667], '25 - 29': [969, 930.2280701754386], '30 - 34': [1159, 1138.0888697152718], '35 - 39': [1092, 1109.338827838828], '40 - 44': [1098, 1143.139344262295], '45 - 49': [1015, 1056.4955665024631], '50 - 54': [857, 1003.2893815635939], '55 - 59': [922, 905.445770065076], '60 - 64': [819, 795.1904761904761], '65 - 69': [761, 612.7266754270696], '70 - 74': [568, 482.7024647887324], '75 - 79': [393, 463.89058524173026], '80 - 84': ['0', '0']}
Skye - Sandhurst,{'15 - 19': [420, 204.67619047619047], '20 - 24': [643, 589.1275272161741], '25 - 29': [650, 958.5015384615384], '30 - 34': [936, 1157.5470085470085], '35 - 39': [936, 1252.0021367521367], '40 - 44': [977, 1283.9181166837257], '45 - 49': [917, 1239.2519083969466], '50 - 54': [859, 1197.0093131548313], '55 - 59': [661, 1171.6096822995462], '60 - 64': [519, 1009.1695568400771], '65 - 69': [417, 813.2014388489208], '70 - 74': [262, 597.8587786259542], '75 - 79': [134, 436.589552238806], '80 - 84': ['0', '0']}
Dromana,{'15 - 19': [295, 231.8542372881356], '20 - 24': [370, 578.3243243243244], '25 - 29': [405, 940.3333333333334], '30 - 34': [428, 1104.1845794392523], '35 - 39': [465, 1119.6903225806452], '40 - 44': [617, 1086.740680713128], '45 - 49': [655, 1042.8778625954199], '50 - 54': [635, 1096.708661417323], '55 - 59': [676, 1037.8727810650887], '60 - 64': [713, 927.2328190743337], '65 - 69': [852, 691.3180751173709], '70 - 74': [739, 604.1096075778079], '75 - 79': [514, 547.964980544747], '80 - 84': ['0', '0']}
Flinders,{'15 - 19': [120, 182.05], '20 - 24': [184, 589.25], '25 - 29': [87, 944.6206896551724], '30 - 34': [134, 1102.3432835820895], '35 - 39': [161, 1385.55900621118], '40 - 44': [267, 1142.5393258426966], '45 - 49': [320, 1314.96875], '50 - 54': [406, 1375.71921182266], '55 - 59': [433, 1239.364896073903], '60 - 64': [450, 1289.8666666666666], '65 - 69': [444, 1108.6531531531532], '70 - 74': [293, 1115.9283276450512], '75 - 79': [211, 1228.995260663507], '80 - 84': ['0', '0']}
Hastings - Somers,{'15 - 19': [825, 393.57454545454544], '20 - 24': [1334, 706.4347826086956], '25 - 29': [1150, 870.1565217391304], '30 - 34': [1082, 976.4768946395563], '35 - 39': [1052, 1025.3574144486693], '40 - 44': [1181, 1062.1160033869603], '45 - 49': [1232, 1075.25], '50 - 54': [1264, 1051.9414556962026], '55 - 59': [1251, 990.5763389288569], '60 - 64': [1193, 809.0972338642079], '65 - 69': [1158, 656.020725388601], '70 - 74': [932, 562.1437768240344], '75 - 79': [648, 552.8888888888889], '80 - 84': ['0', '0']}
Mornington,{'15 - 19': [600, 204.49], '20 - 24': [839, 610.8712753277712], '25 - 29': [923, 974.3542795232936], '30 - 34': [999, 1176.4504504504505], '35 - 39': [1156, 1173.4974048442907], '40 - 44': [1411, 1218.9064493267185], '45 - 49': [1433, 1183.7801814375437], '50 - 54': [1302, 1170.1082949308757], '55 - 59': [1219, 1081.233798195242], '60 - 64': [1285, 962.1937743190662], '65 - 69': [1587, 711.5217391304348], '70 - 74': [1457, 630.175017158545], '75 - 79': [1186, 617.5539629005059], '80 - 84': ['0', '0']}
Mount Eliza,{'15 - 19': [597, 177.0502512562814], '20 - 24': [678, 510.0914454277286], '25 - 29': [391, 952.0639386189258], '30 - 34': [438, 1340.7534246575342], '35 - 39': [811, 1513.2909987669543], '40 - 44': [1152, 1554.2604166666667], '45 - 49': [1387, 1604.854361932228], '50 - 54': [1192, 1568.383389261745], '55 - 59': [1059, 1368.3106704438148], '60 - 64': [958, 1281.5939457202505], '65 - 69': [958, 968.8204592901878], '70 - 74': [844, 889.4620853080569], '75 - 79': [584, 694.8647260273973], '80 - 84': ['0', '0']}
Mount Martha,{'15 - 19': [652, 210.1840490797546], '20 - 24': [606, 599.2623762376238], '25 - 29': [426, 902.6901408450705], '30 - 34': [653, 1220.6784073506892], '35 - 39': [960, 1360.86875], '40 - 44': [1304, 1387.0490797546013], '45 - 49': [1466, 1387.3042291950887], '50 - 54': [1137, 1373.7440633245383], '55 - 59': [996, 1249.9036144578313], '60 - 64': [865, 1036.0080924855492], '65 - 69': [996, 835.1616465863453], '70 - 74': [843, 696.2241992882563], '75 - 79': [604, 674.9288079470199], '80 - 84': ['0', '0']}
Point Nepean,{'15 - 19': [351, 213.9059829059829], '20 - 24': [503, 579.6083499005964], '25 - 29': [559, 846.7924865831843], '30 - 34': [623, 996.0481540930979], '35 - 39': [690, 1037.904347826087], '40 - 44': [918, 1026.2995642701526], '45 - 49': [969, 1045.5861713106294], '50 - 54': [882, 1029.6349206349207], '55 - 59': [1037, 1027.2304725168756], '60 - 64': [1123, 948.8236865538736], '65 - 69': [1443, 815.6819126819126], '70 - 74': [1182, 719.9813874788495], '75 - 79': [801, 673.9513108614232], '80 - 84': ['0', '0']}
Rosebud - McCrae,{'15 - 19': [454, 204.1762114537445], '20 - 24': [761, 611.7779237844941], '25 - 29': [787, 835.9250317662007], '30 - 34': [822, 919.5012165450122], '35 - 39': [798, 963.5062656641604], '40 - 44': [1008, 965.0694444444445], '45 - 49': [1045, 917.5645933014354], '50 - 54': [1035, 924.6434782608695], '55 - 59': [1173, 905.5225916453538], '60 - 64': [1225, 765.0212244897959], '65 - 69': [1436, 610.066155988858], '70 - 74': [1330, 553.696992481203], '75 - 79': [1118, 533.6735241502683], '80 - 84': ['0', '0']}
Somerville,{'15 - 19': [637, 249.10675039246468], '20 - 24': [1052, 658.4648288973384], '25 - 29': [1010, 961.2772277227723], '30 - 34': [932, 1060.1115879828326], '35 - 39': [847, 1059.5017709563165], '40 - 44': [1029, 1130.6559766763849], '45 - 49': [1137, 1131.5725593667546], '50 - 54': [1252, 1120.461661341853], '55 - 59': [1189, 1070.1555929352396], '60 - 64': [951, 907.5741324921136], '65 - 69': [829, 701.1423401688781], '70 - 74': [601, 556.4542429284526], '75 - 79': [411, 494.985401459854], '80 - 84': ['0', '0']}
Braeside,{'15 - 19': ['3.0', 1124.5], '20 - 24': ['0', '0'], '25 - 29': ['0', '0'], '30 - 34': ['0', '0'], '35 - 39': ['0', '0'], '40 - 44': ['0', '0'], '45 - 49': ['0', '0'], '50 - 54': ['0', '0'], '55 - 59': ['0', '0'], '60 - 64': ['0', '0'], '65 - 69': ['0', '0'], '70 - 74': ['0', '0'], '75 - 79': ['0', '0'], '80 - 84': ['0', '0']}
Flemington Racecourse,{'15 - 19': ['3.0', 574.5], '20 - 24': ['0', '0'], '25 - 29': ['0', '0'], '30 - 34': ['0', '0'], '35 - 39': ['0', '0'], '40 - 44': ['0', '0'], '45 - 49': ['0', '0'], '50 - 54': ['0', '0'], '55 - 59': ['0', '0'], '60 - 64': ['0', '0'], '65 - 69': ['0', '0'], '70 - 74': ['0', '0'], '75 - 79': ['0', '0'], '80 - 84': ['0', '0']}
Port Melbourne Industrial,{'15 - 19': ['3.0', 899.5], '20 - 24': ['0', '0'], '25 - 29': ['0', '0'], '30 - 34': ['0', '0'], '35 - 39': ['0', '0'], '40 - 44': ['0', '0'], '45 - 49': ['0', '0'], '50 - 54': ['0', '0'], '55 - 59': ['0', '0'], '60 - 64': ['0', '0'], '65 - 69': ['0', '0'], '70 - 74': ['0', '0'], '75 - 79': ['0', '0'], '80 - 84': ['0', '0']}
